,timestamp,landmarks
10,10900.000000059605,"{'Head_end': [0.4743128716945648, 0.4734734296798706, -0.6862907409667969], 'UpperArmL': [0.6411561369895935, 0.7360028624534607, -0.08724115043878555], 'UpperArmR': [0.2992229759693146, 0.7329465746879578, -0.1855172961950302], 'LoweArmL': [0.8366860151290894, 0.7972466945648193, -0.44571852684020996], 'LoweArmR': [0.16054090857505798, 0.8742797374725342, -0.4513247013092041], 'HandL': [0.901351273059845, 0.5963922739028931, -0.9198065996170044], 'HandR': [0.18833547830581665, 0.9094943404197693, -0.9741066098213196], 'Hip.L': [0.5847353339195251, 1.312301516532898, -0.026808634400367737], 'Hip.R': [0.35881611704826355, 1.312496304512024, 0.029705042019486427], 'ShinL': [0.5606562495231628, 1.7794491052627563, 0.06898005306720734], 'ShinR': [0.34538936614990234, 1.7790371179580688, -0.00821051187813282], 'FootL': [0.5594170093536377, 2.2028801441192627, 0.5610852241516113], 'FootR': [0.35685962438583374, 2.202667236328125, 0.20505674183368683], 'FootL_end': [0.538044273853302, 2.3329474925994873, 0.33475038409233093], 'FootR_end': [0.39136257767677307, 2.343409538269043, -0.17970669269561768]}"
11,12700.000000059605,"{'Head_end': [0.4744965136051178, 0.47544100880622864, -0.7312315702438354], 'UpperArmL': [0.6413098573684692, 0.7362151741981506, -0.0934021845459938], 'UpperArmR': [0.29980960488319397, 0.7271581888198853, -0.19600138068199158], 'LoweArmL': [0.8596235513687134, 0.7901586294174194, -0.2742731273174286], 'LoweArmR': [0.17061679065227509, 0.8846409916877747, -0.5006404519081116], 'HandL': [0.9564517140388489, 0.5299073457717896, -0.48907938599586487], 'HandR': [0.19190256297588348, 0.9585049152374268, -0.9576531648635864], 'Hip.L': [0.5846433043479919, 1.3286563158035278, -0.01232586894184351], 'Hip.R': [0.35750049352645874, 1.3240736722946167, 0.015470542013645172], 'ShinL': [0.5617445111274719, 1.804663062095642, 0.08456573635339737], 'ShinR': [0.3418561518192291, 1.796670913696289, -0.02574935182929039], 'FootL': [0.558937668800354, 2.226818561553955, 0.5844980478286743], 'FootR': [0.35268086194992065, 2.208577871322632, 0.21229872107505798], 'FootL_end': [0.5352168083190918, 2.3627967834472656, 0.3769184648990631], 'FootR_end': [0.3875286281108856, 2.3564865589141846, -0.15005095303058624]}"
12,14700.000000059605,"{'Head_end': [0.4796934127807617, 0.48043930530548096, -0.6837283968925476], 'UpperArmL': [0.6407012343406677, 0.7363129258155823, -0.07111136615276337], 'UpperArmR': [0.3010328710079193, 0.7207664251327515, -0.20206964015960693], 'LoweArmL': [0.843128502368927, 0.8110628128051758, -0.3292677402496338], 'LoweArmR': [0.16090354323387146, 0.8504849672317505, -0.5616615414619446], 'HandL': [0.9212806820869446, 0.7088049054145813, -0.6501952409744263], 'HandR': [0.18550562858581543, 0.8928290009498596, -1.127949595451355], 'Hip.L': [0.5781040787696838, 1.3210408687591553, -0.012194386683404446], 'Hip.R': [0.34655341506004333, 1.3167250156402588, 0.015369112603366375], 'ShinL': [0.5542020201683044, 1.7844727039337158, 0.04274534434080124], 'ShinR': [0.3319232165813446, 1.7815229892730713, -0.03341471403837204], 'FootL': [0.5454793572425842, 2.21330189704895, 0.4690064787864685], 'FootR': [0.3384513258934021, 2.206270933151245, 0.12659840285778046], 'FootL_end': [0.5248479843139648, 2.3459038734436035, 0.25134915113449097], 'FootR_end': [0.374512255191803, 2.349229574203491, -0.24055826663970947]}"
13,16833.333300068974,"{'Head_end': [0.48243898153305054, 0.48205801844596863, -0.684597373008728], 'UpperArmL': [0.6428710222244263, 0.7360076308250427, -0.07877451181411743], 'UpperArmR': [0.3036265969276428, 0.7182705998420715, -0.1784783899784088], 'LoweArmL': [0.8394360542297363, 0.8313472867012024, -0.3615533709526062], 'LoweArmR': [0.18777278065681458, 0.8681803345680237, -0.5322561264038086], 'HandL': [0.9133840799331665, 0.7015374898910522, -0.8216314315795898], 'HandR': [0.2049616128206253, 0.9353601336479187, -1.0668269395828247], 'Hip.L': [0.5850332975387573, 1.3194032907485962, -0.012857139110565186], 'Hip.R': [0.3492187559604645, 1.3161406517028809, 0.016002897173166275], 'ShinL': [0.5619916319847107, 1.787746787071228, 0.03507935255765915], 'ShinR': [0.33268624544143677, 1.785701036453247, -0.031237032264471054], 'FootL': [0.5575838088989258, 2.2165846824645996, 0.47509536147117615], 'FootR': [0.34040772914886475, 2.2104618549346924, 0.1252429187297821], 'FootL_end': [0.5322361588478088, 2.3482248783111572, 0.25367775559425354], 'FootR_end': [0.380182683467865, 2.3520472049713135, -0.24235229194164276]}"
14,19100.000000074506,"{'Head_end': [0.4843054413795471, 0.48175376653671265, -0.6997053623199463], 'UpperArmL': [0.6484763026237488, 0.7396615147590637, -0.02767496183514595], 'UpperArmR': [0.303649365901947, 0.7186000347137451, -0.20819596946239471], 'LoweArmL': [0.8811330795288086, 0.8391219973564148, -0.33350980281829834], 'LoweArmR': [0.20350995659828186, 0.9254526495933533, -0.5822463631629944], 'HandL': [0.9570890665054321, 0.6073270440101624, -0.8094116449356079], 'HandR': [0.2101239413022995, 0.9631842970848083, -1.184687852859497], 'Hip.L': [0.5896898508071899, 1.342124104499817, 0.011391537263989449], 'Hip.R': [0.3519797921180725, 1.3370401859283447, -0.008174457587301731], 'ShinL': [0.5695105791091919, 1.8272572755813599, 0.03708478435873985], 'ShinR': [0.3351999819278717, 1.8239517211914062, -0.05598137527704239], 'FootL': [0.564141571521759, 2.2571606636047363, 0.5173726677894592], 'FootR': [0.34395018219947815, 2.2508974075317383, 0.10690828412771225], 'FootL_end': [0.5395926237106323, 2.394318103790283, 0.30535888671875], 'FootR_end': [0.38127827644348145, 2.3983571529388428, -0.2577366232872009]}"
15,21500.000000074506,"{'Head_end': [0.4843818247318268, 0.4812941253185272, -0.666374921798706], 'UpperArmL': [0.6478443145751953, 0.7426230907440186, -0.03505878895521164], 'UpperArmR': [0.2977930009365082, 0.7188120484352112, -0.17984597384929657], 'LoweArmL': [0.8664646148681641, 0.8857251405715942, -0.3403768837451935], 'LoweArmR': [0.20252199470996857, 0.9386017918586731, -0.5417245030403137], 'HandL': [0.9461473226547241, 0.7342864871025085, -0.8707612752914429], 'HandR': [0.206138014793396, 0.975768506526947, -1.09993577003479], 'Hip.L': [0.5891597270965576, 1.3425630331039429, 0.018091026693582535], 'Hip.R': [0.35079675912857056, 1.3390909433364868, -0.01458483375608921], 'ShinL': [0.568660318851471, 1.8383562564849854, 0.05347272753715515], 'ShinR': [0.33324262499809265, 1.841182827949524, -0.057607315480709076], 'FootL': [0.5643065571784973, 2.2817866802215576, 0.5298880934715271], 'FootR': [0.34618058800697327, 2.278989553451538, 0.09866801649332047], 'FootL_end': [0.5465095639228821, 2.408076524734497, 0.29933497309684753], 'FootR_end': [0.398159921169281, 2.4226174354553223, -0.29690122604370117]}"
16,24033.333300083876,"{'Head_end': [0.4845932424068451, 0.4753626585006714, -0.6766716837882996], 'UpperArmL': [0.647516131401062, 0.745011568069458, -0.06405685842037201], 'UpperArmR': [0.2934899628162384, 0.7199116349220276, -0.1682622730731964], 'LoweArmL': [0.8618482351303101, 0.9226057529449463, -0.3507271409034729], 'LoweArmR': [0.17749223113059998, 0.9260177612304688, -0.4735987186431885], 'HandL': [0.9395034909248352, 0.8421724438667297, -0.8707254528999329], 'HandR': [0.200335294008255, 0.986965000629425, -1.069853663444519], 'Hip.L': [0.5834197402000427, 1.344190239906311, 0.015168231911957264], 'Hip.R': [0.34252041578292847, 1.3394019603729248, -0.012035100720822811], 'ShinL': [0.5552038550376892, 1.8402470350265503, 0.05878009274601936], 'ShinR': [0.3177526593208313, 1.8392035961151123, -0.0376945361495018], 'FootL': [0.548312783241272, 2.284824848175049, 0.5378381013870239], 'FootR': [0.3340754508972168, 2.2790117263793945, 0.14154240489006042], 'FootL_end': [0.5332717895507812, 2.4124908447265625, 0.3083236813545227], 'FootR_end': [0.38549312949180603, 2.4239275455474854, -0.2483941614627838]}"
17,26700.000000089407,"{'Head_end': [0.4850739538669586, 0.46840062737464905, -0.7217186689376831], 'UpperArmL': [0.6543703079223633, 0.7492788434028625, -0.07005030661821365], 'UpperArmR': [0.2937714457511902, 0.7267764806747437, -0.18187902867794037], 'LoweArmL': [0.8617243766784668, 0.9634326696395874, -0.35338443517684937], 'LoweArmR': [0.100310780107975, 0.9256460070610046, -0.37776702642440796], 'HandL': [0.9397419691085815, 0.8435354828834534, -0.9145366549491882], 'HandR': [0.04578801617026329, 1.026740550994873, -0.7378100752830505], 'Hip.L': [0.5894777178764343, 1.3695350885391235, 0.01976432278752327], 'Hip.R': [0.3447611927986145, 1.3627514839172363, -0.016260802745819092], 'ShinL': [0.5573493242263794, 1.8744210004806519, 0.1554100513458252], 'ShinR': [0.3214417099952698, 1.880540132522583, -0.001529880566522479], 'FootL': [0.5489724278450012, 2.3119328022003174, 0.7386888861656189], 'FootR': [0.33551305532455444, 2.3209688663482666, 0.2766018211841583], 'FootL_end': [0.5350807905197144, 2.4480693340301514, 0.5269147157669067], 'FootR_end': [0.38603535294532776, 2.4714579582214355, -0.12320484220981598]}"
18,29500.000000089407,"{'Head_end': [0.4850442409515381, 0.4636933505535126, -0.7013911008834839], 'UpperArmL': [0.6549302339553833, 0.7495240569114685, -0.07607556134462357], 'UpperArmR': [0.2939077913761139, 0.7297844290733337, -0.16754047572612762], 'LoweArmL': [0.8396809697151184, 0.9618292450904846, -0.3783036172389984], 'LoweArmR': [0.12436966598033905, 0.9261457324028015, -0.38543951511383057], 'HandL': [0.9392711520195007, 0.8970304131507874, -0.9661137461662292], 'HandR': [0.0550522617995739, 1.0366950035095215, -0.8405289649963379], 'Hip.L': [0.5897151231765747, 1.3634463548660278, 0.0181131511926651], 'Hip.R': [0.3443792760372162, 1.3599556684494019, -0.015064544975757599], 'ShinL': [0.5575313568115234, 1.8594582080841064, 0.12553581595420837], 'ShinR': [0.3162999749183655, 1.8610138893127441, -0.020124046131968498], 'FootL': [0.5440144538879395, 2.2992472648620605, 0.6110543012619019], 'FootR': [0.3301233649253845, 2.299539089202881, 0.14526166021823883], 'FootL_end': [0.5247801542282104, 2.436924457550049, 0.40362414717674255], 'FootR_end': [0.37513160705566406, 2.4490854740142822, -0.23006591200828552]}"
19,32500.000000089407,"{'Head_end': [0.4847622513771057, 0.4553903639316559, -0.681325376033783], 'UpperArmL': [0.6549494862556458, 0.7527589797973633, -0.14687463641166687], 'UpperArmR': [0.2940804362297058, 0.7303221821784973, -0.1900990903377533], 'LoweArmL': [0.7997669577598572, 0.9907163381576538, -0.32069191336631775], 'LoweArmR': [0.13536013662815094, 0.946296751499176, -0.2770932912826538], 'HandL': [0.8710932731628418, 1.0814015865325928, -0.7303604483604431], 'HandR': [-0.0031184558756649494, 1.13160240650177, -0.5859395265579224], 'Hip.L': [0.5900582075119019, 1.370355248451233, 0.006025057286024094], 'Hip.R': [0.34495049715042114, 1.3685897588729858, -0.0026459279470145702], 'ShinL': [0.5619107484817505, 1.8720722198486328, 0.11648736894130707], 'ShinR': [0.3168460428714752, 1.8861255645751953, 0.05781838297843933], 'FootL': [0.5589514970779419, 2.314082622528076, 0.6663791537284851], 'FootR': [0.34101659059524536, 2.3260092735290527, 0.3476956784725189], 'FootL_end': [0.5436699390411377, 2.443737506866455, 0.4594184458255768], 'FootR_end': [0.39555925130844116, 2.467299699783325, -0.028366703540086746]}"
20,35633.33330009878,"{'Head_end': [0.4823785722255707, 0.44849395751953125, -0.7260233163833618], 'UpperArmL': [0.6548286080360413, 0.7543057799339294, -0.20623859763145447], 'UpperArmR': [0.294275164604187, 0.733086347579956, -0.21751073002815247], 'LoweArmL': [0.7726659178733826, 1.0046355724334717, -0.40609535574913025], 'LoweArmR': [0.14098234474658966, 0.9625313878059387, -0.20544806122779846], 'HandL': [0.8608525991439819, 0.9797021150588989, -0.8655349016189575], 'HandR': [-0.009531018324196339, 1.152472734451294, -0.4308883249759674], 'Hip.L': [0.588641881942749, 1.373681902885437, -0.005966342519968748], 'Hip.R': [0.3403799533843994, 1.3727113008499146, 0.00953404325991869], 'ShinL': [0.5657921433448792, 1.878352403640747, 0.17438960075378418], 'ShinR': [0.3174809515476227, 1.897005558013916, 0.1885686218738556], 'FootL': [0.5662643909454346, 2.3129806518554688, 0.8534688949584961], 'FootR': [0.34378525614738464, 2.329784393310547, 0.5981280207633972], 'FootL_end': [0.5506733655929565, 2.448425054550171, 0.6580840349197388], 'FootR_end': [0.40003156661987305, 2.474229097366333, 0.24266424775123596]}"
21,38900.00000010431,"{'Head_end': [0.4808107316493988, 0.44414791464805603, -0.7564576268196106], 'UpperArmL': [0.6547298431396484, 0.7559391260147095, -0.2109764814376831], 'UpperArmR': [0.2938520312309265, 0.7383136749267578, -0.2718806862831116], 'LoweArmL': [0.7549313902854919, 1.0164998769760132, -0.3531652092933655], 'LoweArmR': [0.14219532907009125, 0.9845219850540161, -0.271126925945282], 'HandL': [0.8097602128982544, 1.2032750844955444, -0.7319670915603638], 'HandR': [0.07754997164011002, 1.232926845550537, -0.6592680215835571], 'Hip.L': [0.5892080664634705, 1.3830084800720215, -0.0056782434694468975], 'Hip.R': [0.3400447964668274, 1.3839792013168335, 0.009218094870448112], 'ShinL': [0.5707640051841736, 1.8955432176589966, 0.1634303629398346], 'ShinR': [0.32120922207832336, 1.9194780588150024, 0.18931201100349426], 'FootL': [0.5718708038330078, 2.33616304397583, 0.8071259260177612], 'FootR': [0.34401556849479675, 2.3596160411834717, 0.5920275449752808], 'FootL_end': [0.5583063364028931, 2.4748318195343018, 0.6044225692749023], 'FootR_end': [0.40150028467178345, 2.507500648498535, 0.235086128115654]}"
22,42300.00000010431,"{'Head_end': [0.4809522032737732, 0.44118863344192505, -0.7965338826179504], 'UpperArmL': [0.6546923518180847, 0.7559391856193542, -0.30306437611579895], 'UpperArmR': [0.29264959692955017, 0.7387589812278748, -0.2694587707519531], 'LoweArmL': [0.7364811897277832, 1.027058482170105, -0.434661328792572], 'LoweArmR': [0.14484795928001404, 0.9785589575767517, -0.28172439336776733], 'HandL': [0.7845824956893921, 1.295570969581604, -0.7684795260429382], 'HandR': [0.030330246314406395, 1.1737860441207886, -0.7638368606567383], 'Hip.L': [0.5887219309806824, 1.383567214012146, -0.029156291857361794], 'Hip.R': [0.3367902934551239, 1.3846449851989746, 0.03217078000307083], 'ShinL': [0.571338951587677, 1.895120620727539, 0.13675567507743835], 'ShinR': [0.3233347237110138, 1.9133692979812622, 0.21126961708068848], 'FootL': [0.575072169303894, 2.3354575634002686, 0.7439847588539124], 'FootR': [0.3461223244667053, 2.354278326034546, 0.5943871140480042], 'FootL_end': [0.5587506890296936, 2.4772770404815674, 0.5409000515937805], 'FootR_end': [0.40107282996177673, 2.4992735385894775, 0.235615536570549]}"
23,45833.33330011368,"{'Head_end': [0.4826320707798004, 0.4398984909057617, -0.7967802286148071], 'UpperArmL': [0.6550775766372681, 0.7558401226997375, -0.3085130751132965], 'UpperArmR': [0.29049378633499146, 0.7385552525520325, -0.27654916048049927], 'LoweArmL': [0.7323060631752014, 1.033185601234436, -0.4202234745025635], 'LoweArmR': [0.15223869681358337, 0.9948242902755737, -0.3198643922805786], 'HandL': [0.7690308094024658, 1.3666024208068848, -0.7534189224243164], 'HandR': [0.11169304698705673, 1.2638357877731323, -0.7645795345306396], 'Hip.L': [0.5885536670684814, 1.3853362798690796, -0.044067032635211945], 'Hip.R': [0.33471179008483887, 1.387516736984253, 0.0470816008746624], 'ShinL': [0.5719354152679443, 1.9093419313430786, 0.06289489567279816], 'ShinR': [0.32397645711898804, 1.9241925477981567, 0.22861719131469727], 'FootL': [0.5773822069168091, 2.3576059341430664, 0.6701777577400208], 'FootR': [0.3461625874042511, 2.370936393737793, 0.6261551976203918], 'FootL_end': [0.5585190057754517, 2.5047500133514404, 0.429227739572525], 'FootR_end': [0.39754730463027954, 2.5198709964752197, 0.2599337697029114]}"
