,timestamp,landmarks
10,1835.1666666666667,"{'Head_end': [0.46205905079841614, 0.1824864000082016, -0.02544417977333069], 'UpperArmL': [0.43082186579704285, 0.25502246618270874, 0.12546169757843018], 'UpperArmR': [0.43575218319892883, 0.24440409243106842, -0.19177381694316864], 'LoweArmL': [0.4286218583583832, 0.3624413311481476, 0.17220625281333923], 'LoweArmR': [0.4506871998310089, 0.34267449378967285, -0.2350616753101349], 'HandL': [0.45755231380462646, 0.4227614104747772, 0.13496440649032593], 'HandR': [0.5092974901199341, 0.3743981122970581, -0.1989588886499405], 'Hip.L': [0.44229185581207275, 0.486152708530426, 0.09318805485963821], 'Hip.R': [0.43107113242149353, 0.49389106035232544, -0.09338648617267609], 'ShinL': [0.4827422499656677, 0.6073855757713318, 0.17772410809993744], 'ShinR': [0.4043962061405182, 0.6325607299804688, -0.06546930223703384], 'FootL': [0.5037051439285278, 0.7569637298583984, 0.29566335678100586], 'FootR': [0.3509162962436676, 0.7759276628494263, 0.022059937939047813], 'FootL_end': [0.5457188487052917, 0.7664325833320618, 0.2635577321052551], 'FootR_end': [0.38279545307159424, 0.8129336833953857, -0.03981708735227585]}"
11,2202.2000000000003,"{'Head_end': [0.4623260200023651, 0.18630708754062653, -0.022440927103161812], 'UpperArmL': [0.43325814604759216, 0.25898435711860657, 0.12729400396347046], 'UpperArmR': [0.4383849501609802, 0.246113583445549, -0.1897316724061966], 'LoweArmL': [0.4291442930698395, 0.3726208806037903, 0.17507146298885345], 'LoweArmR': [0.45071858167648315, 0.3529505729675293, -0.23592589795589447], 'HandL': [0.45748037099838257, 0.4383552372455597, 0.14305534958839417], 'HandR': [0.5054895281791687, 0.37850362062454224, -0.20600266754627228], 'Hip.L': [0.4450457990169525, 0.48552507162094116, 0.09384843707084656], 'Hip.R': [0.43302813172340393, 0.49224281311035156, -0.09403251856565475], 'ShinL': [0.4868282675743103, 0.605898380279541, 0.16618715226650238], 'ShinR': [0.4085802733898163, 0.6294345855712891, -0.10996080935001373], 'FootL': [0.49966976046562195, 0.7574998736381531, 0.2721925675868988], 'FootR': [0.3496097922325134, 0.7701556086540222, -0.04553451016545296], 'FootL_end': [0.540397047996521, 0.7762007713317871, 0.23717454075813293], 'FootR_end': [0.375972718000412, 0.8162015080451965, -0.11087894439697266]}"
12,2602.6000000000004,"{'Head_end': [0.46434471011161804, 0.18639369308948517, -0.04586698114871979], 'UpperArmL': [0.4346114993095398, 0.2578407824039459, 0.12483303993940353], 'UpperArmR': [0.43929988145828247, 0.24698935449123383, -0.2006293684244156], 'LoweArmL': [0.43675974011421204, 0.3721502423286438, 0.17490151524543762], 'LoweArmR': [0.45096200704574585, 0.3599250614643097, -0.251106321811676], 'HandL': [0.47437235713005066, 0.43862226605415344, 0.1374855935573578], 'HandR': [0.5042544603347778, 0.38132444024086, -0.23877479135990143], 'Hip.L': [0.4461454749107361, 0.4839051365852356, 0.09390432387590408], 'Hip.R': [0.43638288974761963, 0.48996490240097046, -0.0940726175904274], 'ShinL': [0.48859497904777527, 0.6001775860786438, 0.17043645679950714], 'ShinR': [0.41247597336769104, 0.6303871870040894, -0.12009556591510773], 'FootL': [0.49610814452171326, 0.7563858032226562, 0.29430294036865234], 'FootR': [0.35076430439949036, 0.7601123452186584, -0.058410272002220154], 'FootL_end': [0.5382198095321655, 0.7754226326942444, 0.26175457239151], 'FootR_end': [0.37133702635765076, 0.816048264503479, -0.12413237243890762]}"
13,3036.3666666666672,"{'Head_end': [0.46530118584632874, 0.18547824025154114, -0.05607651174068451], 'UpperArmL': [0.43532609939575195, 0.2564425468444824, 0.12357931584119797], 'UpperArmR': [0.44042736291885376, 0.2463008165359497, -0.20812448859214783], 'LoweArmL': [0.44069433212280273, 0.3704243302345276, 0.17553988099098206], 'LoweArmR': [0.4504071772098541, 0.36271703243255615, -0.25621339678764343], 'HandL': [0.4713762104511261, 0.4392368197441101, 0.14025400578975677], 'HandR': [0.5023235082626343, 0.4022968113422394, -0.24557867646217346], 'Hip.L': [0.446975439786911, 0.47661110758781433, 0.09553670883178711], 'Hip.R': [0.4388294517993927, 0.4812672436237335, -0.0956263616681099], 'ShinL': [0.48897749185562134, 0.5905154943466187, 0.13244998455047607], 'ShinR': [0.4270416498184204, 0.6303131580352783, -0.1682012379169464], 'FootL': [0.48807525634765625, 0.7503647208213806, 0.2311476618051529], 'FootR': [0.3541609048843384, 0.7452132105827332, -0.13615255057811737], 'FootL_end': [0.5201897025108337, 0.7748963236808777, 0.19255508482456207], 'FootR_end': [0.36974507570266724, 0.814367413520813, -0.20691511034965515]}"
14,3503.5000000000005,"{'Head_end': [0.4665271043777466, 0.1856878101825714, -0.0410560742020607], 'UpperArmL': [0.43511471152305603, 0.25560900568962097, 0.1241411492228508], 'UpperArmR': [0.44185981154441833, 0.24631474912166595, -0.2024691104888916], 'LoweArmL': [0.4366607666015625, 0.36995530128479004, 0.17218643426895142], 'LoweArmR': [0.4500524401664734, 0.3634650409221649, -0.24440789222717285], 'HandL': [0.46428272128105164, 0.4390240013599396, 0.13453109562397003], 'HandR': [0.4965268671512604, 0.4217572808265686, -0.22858339548110962], 'Hip.L': [0.44689005613327026, 0.4729284942150116, 0.10060878098011017], 'Hip.R': [0.4418957531452179, 0.4754335284233093, -0.10070542991161346], 'ShinL': [0.487390398979187, 0.5908253788948059, 0.1222430020570755], 'ShinR': [0.44528213143348694, 0.628273606300354, -0.15253452956676483], 'FootL': [0.4786698520183563, 0.7504010200500488, 0.20923277735710144], 'FootR': [0.3591320216655731, 0.7293317317962646, -0.10759121924638748], 'FootL_end': [0.5143250823020935, 0.7747786641120911, 0.17090152204036713], 'FootR_end': [0.36857855319976807, 0.8075245022773743, -0.16286498308181763]}"
15,4004.0000000000005,"{'Head_end': [0.4681043326854706, 0.18490763008594513, -0.05575413629412651], 'UpperArmL': [0.4348545968532562, 0.25401148200035095, 0.11882118135690689], 'UpperArmR': [0.4418828785419464, 0.24619558453559875, -0.219212144613266], 'LoweArmL': [0.43646541237831116, 0.3693203628063202, 0.16983962059020996], 'LoweArmR': [0.4490055441856384, 0.36141031980514526, -0.2626938223838806], 'HandL': [0.45863714814186096, 0.44095778465270996, 0.13309039175510406], 'HandR': [0.4835081994533539, 0.44134053587913513, -0.2554713785648346], 'Hip.L': [0.44552725553512573, 0.4689871370792389, 0.10468491911888123], 'Hip.R': [0.4431270360946655, 0.4685208797454834, -0.10479137301445007], 'ShinL': [0.4791359305381775, 0.5973461270332336, 0.12668965756893158], 'ShinR': [0.45619046688079834, 0.6250432133674622, -0.13662971556186676], 'FootL': [0.4682929217815399, 0.7509161233901978, 0.21822136640548706], 'FootR': [0.3720371127128601, 0.7205268740653992, -0.07703690230846405], 'FootL_end': [0.5086358189582825, 0.774298906326294, 0.1813885122537613], 'FootR_end': [0.3779672682285309, 0.8051508665084839, -0.10352853685617447]}"
16,4537.866666666667,"{'Head_end': [0.46779537200927734, 0.18379764258861542, -0.05588182434439659], 'UpperArmL': [0.4341713786125183, 0.2480871081352234, 0.11402915418148041], 'UpperArmR': [0.4413979649543762, 0.24033932387828827, -0.21594662964344025], 'LoweArmL': [0.435062438249588, 0.36497509479522705, 0.15506984293460846], 'LoweArmR': [0.44752874970436096, 0.35440951585769653, -0.26207658648490906], 'HandL': [0.4482664167881012, 0.44086796045303345, 0.12292791903018951], 'HandR': [0.470956027507782, 0.45030298829078674, -0.24694211781024933], 'Hip.L': [0.4432348906993866, 0.46576258540153503, 0.10321154445409775], 'Hip.R': [0.4440902769565582, 0.46249476075172424, -0.1033208891749382], 'ShinL': [0.4672415554523468, 0.6086792349815369, 0.11967505514621735], 'ShinR': [0.46397119760513306, 0.6213405728340149, -0.10008888691663742], 'FootL': [0.45739585161209106, 0.7532225847244263, 0.20524877309799194], 'FootR': [0.3925572633743286, 0.7197126150131226, 0.0026791237760335207], 'FootL_end': [0.4976446032524109, 0.7770286798477173, 0.16976958513259888], 'FootR_end': [0.40730157494544983, 0.7954357862472534, -0.029959507286548615]}"
17,5105.1,"{'Head_end': [0.4678947627544403, 0.17210356891155243, -0.0564231239259243], 'UpperArmL': [0.4341563880443573, 0.24022598564624786, 0.11321007460355759], 'UpperArmR': [0.4415697157382965, 0.23585404455661774, -0.21283890306949615], 'LoweArmL': [0.4314684569835663, 0.36200064420700073, 0.14612199366092682], 'LoweArmR': [0.44280147552490234, 0.35436680912971497, -0.25888949632644653], 'HandL': [0.4387418031692505, 0.44144463539123535, 0.10088176280260086], 'HandR': [0.4599466323852539, 0.4573958218097687, -0.24651779234409332], 'Hip.L': [0.4432464838027954, 0.46336570382118225, 0.10276332497596741], 'Hip.R': [0.4437994062900543, 0.46244266629219055, -0.10288345813751221], 'ShinL': [0.4645838141441345, 0.6097517013549805, 0.1215314120054245], 'ShinR': [0.4637332856655121, 0.620479166507721, -0.08979909121990204], 'FootL': [0.4475069046020508, 0.7529419660568237, 0.2188141942024231], 'FootR': [0.40856802463531494, 0.7275078296661377, 0.03846167027950287], 'FootL_end': [0.4824238121509552, 0.7835611701011658, 0.17642250657081604], 'FootR_end': [0.4280843734741211, 0.794147789478302, 0.0038818500470370054]}"
18,5705.700000000001,"{'Head_end': [0.46803227066993713, 0.16566401720046997, -0.06821957230567932], 'UpperArmL': [0.435263454914093, 0.23770847916603088, 0.10057245939970016], 'UpperArmR': [0.4397934675216675, 0.2336467206478119, -0.21570204198360443], 'LoweArmL': [0.4335828721523285, 0.36051252484321594, 0.13904701173305511], 'LoweArmR': [0.4342675507068634, 0.3544861376285553, -0.25852882862091064], 'HandL': [0.44008076190948486, 0.45214927196502686, 0.08612758666276932], 'HandR': [0.44528669118881226, 0.47530218958854675, -0.2587355971336365], 'Hip.L': [0.44453513622283936, 0.4585754871368408, 0.1004934012889862], 'Hip.R': [0.44621142745018005, 0.4582190215587616, -0.10053379833698273], 'ShinL': [0.46677544713020325, 0.6036310195922852, 0.11267979443073273], 'ShinR': [0.4757857024669647, 0.6140046119689941, -0.08497437834739685], 'FootL': [0.4434162974357605, 0.7340034246444702, 0.2069391906261444], 'FootR': [0.42949017882347107, 0.7307118773460388, 0.007945259101688862], 'FootL_end': [0.475441038608551, 0.7833728790283203, 0.17357546091079712], 'FootR_end': [0.45881205797195435, 0.7957932353019714, -0.04116147756576538]}"
19,6339.666666666668,"{'Head_end': [0.46825721859931946, 0.15881389379501343, -0.08529191464185715], 'UpperArmL': [0.43749698996543884, 0.23500727117061615, 0.08450667560100555], 'UpperArmR': [0.4373587965965271, 0.22913062572479248, -0.21573294699192047], 'LoweArmL': [0.4360966980457306, 0.3566695749759674, 0.12181052565574646], 'LoweArmR': [0.423265278339386, 0.3510212302207947, -0.2593734860420227], 'HandL': [0.44214126467704773, 0.452837735414505, 0.0715971440076828], 'HandR': [0.4295600950717926, 0.46690449118614197, -0.2629058063030243], 'Hip.L': [0.4444389343261719, 0.4585580825805664, 0.09551415592432022], 'Hip.R': [0.44771116971969604, 0.4580828845500946, -0.09554597735404968], 'ShinL': [0.4426577389240265, 0.6034003496170044, 0.1359776109457016], 'ShinR': [0.483289510011673, 0.6017721891403198, -0.057308927178382874], 'FootL': [0.4304312467575073, 0.7342310547828674, 0.2328656166791916], 'FootR': [0.44378194212913513, 0.7333366274833679, 0.03919930383563042], 'FootL_end': [0.4672034978866577, 0.7818915247917175, 0.19883012771606445], 'FootR_end': [0.4760674238204956, 0.79086834192276, -0.004545603878796101]}"
20,7007.000000000001,"{'Head_end': [0.4681633412837982, 0.15548963844776154, -0.03863193839788437], 'UpperArmL': [0.44023367762565613, 0.23457495868206024, 0.1167176142334938], 'UpperArmR': [0.4359014332294464, 0.22590702772140503, -0.15511895716190338], 'LoweArmL': [0.4397905766963959, 0.35369059443473816, 0.1571366935968399], 'LoweArmR': [0.41790035367012024, 0.3446265459060669, -0.1993200182914734], 'HandL': [0.4666817784309387, 0.4339526891708374, 0.11198432743549347], 'HandR': [0.4203352630138397, 0.4607301950454712, -0.2099798172712326], 'Hip.L': [0.4439872205257416, 0.45461657643318176, 0.0898018553853035], 'Hip.R': [0.4468574523925781, 0.4536910355091095, -0.089806467294693], 'ShinL': [0.43142473697662354, 0.6001526117324829, 0.10355944186449051], 'ShinR': [0.48622843623161316, 0.5939709544181824, -0.07435505837202072], 'FootL': [0.420221745967865, 0.7441572546958923, 0.14702795445919037], 'FootR': [0.4602609872817993, 0.7340773940086365, -0.027537766844034195], 'FootL_end': [0.45335015654563904, 0.7808988094329834, 0.109922856092453], 'FootR_end': [0.4994919002056122, 0.7949644327163696, -0.06983267515897751]}"
21,7707.700000000001,"{'Head_end': [0.4680978059768677, 0.1538013219833374, -0.04375724494457245], 'UpperArmL': [0.44342678785324097, 0.2353498637676239, 0.11014343798160553], 'UpperArmR': [0.4352705776691437, 0.22598126530647278, -0.16465143859386444], 'LoweArmL': [0.45005542039871216, 0.3510562479496002, 0.1488061249256134], 'LoweArmR': [0.4150385558605194, 0.34299784898757935, -0.21054166555404663], 'HandL': [0.4897187054157257, 0.42650628089904785, 0.09146823734045029], 'HandR': [0.41228294372558594, 0.45762524008750916, -0.22169582545757294], 'Hip.L': [0.4429037272930145, 0.45448562502861023, 0.08731687068939209], 'Hip.R': [0.4459289014339447, 0.4552929103374481, -0.0873129591345787], 'ShinL': [0.4256255030632019, 0.5993502140045166, 0.1131259873509407], 'ShinR': [0.48660415410995483, 0.5963746309280396, -0.06656462699174881], 'FootL': [0.4056677520275116, 0.754443883895874, 0.1655370444059372], 'FootR': [0.48535987734794617, 0.7434322237968445, -0.02230319008231163], 'FootL_end': [0.43697768449783325, 0.7808226346969604, 0.1288183182477951], 'FootR_end': [0.525249183177948, 0.7892280220985413, -0.07415734976530075]}"
22,8441.766666666668,"{'Head_end': [0.4682348072528839, 0.15481242537498474, -0.049884650856256485], 'UpperArmL': [0.444714218378067, 0.23567278683185577, 0.10805872827768326], 'UpperArmR': [0.43508008122444153, 0.2259899079799652, -0.16539543867111206], 'LoweArmL': [0.4525526762008667, 0.34979572892189026, 0.14897671341896057], 'LoweArmR': [0.4107719957828522, 0.33948326110839844, -0.21620699763298035], 'HandL': [0.49693697690963745, 0.41706183552742004, 0.09614712744951248], 'HandR': [0.40382251143455505, 0.45528215169906616, -0.23268553614616394], 'Hip.L': [0.4390491247177124, 0.4572092592716217, 0.08642375469207764], 'Hip.R': [0.44416138529777527, 0.457032173871994, -0.08640537410974503], 'ShinL': [0.4212368428707123, 0.5996097922325134, 0.12114732712507248], 'ShinR': [0.48744091391563416, 0.5994996428489685, -0.049167193472385406], 'FootL': [0.3966295123100281, 0.7618716359138489, 0.18426485359668732], 'FootR': [0.503268837928772, 0.7521358132362366, -0.0013527893461287022], 'FootL_end': [0.4318977892398834, 0.784490704536438, 0.146897092461586], 'FootR_end': [0.5507656931877136, 0.7820603847503662, -0.07053644955158234]}"
23,9209.2,"{'Head_end': [0.46821439266204834, 0.1551143229007721, -0.035206008702516556], 'UpperArmL': [0.4452860653400421, 0.23912952840328217, 0.12306096404790878], 'UpperArmR': [0.43494319915771484, 0.22623147070407867, -0.14213141798973083], 'LoweArmL': [0.45274388790130615, 0.3497885763645172, 0.16589227318763733], 'LoweArmR': [0.40760231018066406, 0.34031957387924194, -0.19816429913043976], 'HandL': [0.5016779899597168, 0.4056362807750702, 0.12026175856590271], 'HandR': [0.3974464535713196, 0.4542451798915863, -0.22787527740001678], 'Hip.L': [0.4378013014793396, 0.45999231934547424, 0.08622382581233978], 'Hip.R': [0.4418833553791046, 0.46019530296325684, -0.08618008345365524], 'ShinL': [0.4142410457134247, 0.599638819694519, 0.12188949435949326], 'ShinR': [0.4842319190502167, 0.6018591523170471, -0.061407044529914856], 'FootL': [0.38747861981391907, 0.7649884819984436, 0.18125607073307037], 'FootR': [0.5193532109260559, 0.7576660513877869, -0.03378719836473465], 'FootL_end': [0.42424944043159485, 0.786197304725647, 0.14167195558547974], 'FootR_end': [0.5662213563919067, 0.7739197611808777, -0.10922659933567047]}"
